molecule_chembl_id,IC50,Units,SmilesValue,standard type,standard relation,document chembl id,assay description,assay type,activity id,pIC50
CHEMBL5934704,0.064,nM,COc1nc(-c2cccc(-c3cccc4c3CC[C@@H]4Nc3nc(OC)c(CN4CCCC[C@]4(C)C(=O)O)cc3C(F)(F)F)c2Cl)ccc1CN1CC(C)(O)C1,IC50,=,CHEMBL5727946,"PD-1/PD-L1 & CTLA/CD80 Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 ?g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28103429,10.19382003
CHEMBL5934712,0.064,nM,COc1nc(-c2cccc(-c3cccc(-c4cnc(CN5CC[C@@H](CO)C5)c(OC)n4)c3Cl)c2Cl)cnc1CN1CC[C@@H](CO)C1,IC50,=,CHEMBL5727827,"Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28037318,10.19382003
CHEMBL5934797,0.064,nM,COc1nc(-c2cccc(-c3cccc4c3CC[C@@H]4Oc3nc(OC)c(CN4C[C@@H]5CCC[C@]5(C(=O)O)C4)cc3Cl)c2Cl)ccc1CN1CC(C)(O)C1,IC50,=,CHEMBL5727946,"PD-1/PD-L1 & CTLA/CD80 Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 ?g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28103852,10.19382003
CHEMBL5935020,55,nM,CCCC[C@H]1C(=O)N(C)[C@@H](CCCC)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NCC(N)=O)CSCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N(C)[C@@H](C)C(=O)N[C@H]2CC(=O)NCCC[C@H](NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H]3CCCN3C2=O)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N1C,IC50,=,CHEMBL5725955,"Homogenous Time-Resolved Fluorescence (HTRF) Binding Assay: Homogenous Time-Resolved Fluorescence (HTRF) Assays of Binding of Soluble PD-1 to Soluble PD-L1. Soluble PD-1 and soluble PD-L1 refers to proteins with carboxyl-end truncations that remove the transmembrane-spanning regions and are fused to heterologous sequences, specifically the Fc portion of the human immunoglobulin G sequence (Ig) or the hexahistidine epitope tag (His). All binding studies were performed in an HTRF assay buffer consisting of dPBS supplemented with 0.1% (w/v) bovine serum albumin and 0.05% (v/v) Tween-20. For the PD-1-Ig/PD-L1-His binding assay, inhibitors were pre-incubated with PD-L1-His (10 nM final) for 15 m in 4 ?l of assay buffer, followed by addition of PD-1-Ig (20 nM final) in 1 ?l of assay buffer and further incubation for 15 m. PD-L1 fusion proteins from either human, cynomologous macaques, mouse, or other species were used. HTRF detection was achieved using europium crypate-labeled anti-Ig monoclonal antibody (1 nM final) and allophycocyanin (APC) labeled anti-His monoclonal antibody (20 nM final). Antibodies were diluted in HTRF detection buffer and 5 ?l was dispensed on top of binding reaction. The reaction was allowed to equilibrate for 30 minutes and signal (665 nm/620 nm ratio) was obtained using an EnVision fluorometer. Additional binding assays were established between PD-1-Ig/PD-L2-His (20 and 5 nM, respectively), CD80-His/PD-L1-Ig (100 and 10 nM, respectively) and CD80-His/CTLA4-Ig (10 and 5 nM, respectively). Binding/competition studies between biotinylated Compound No. 71 and human PD-L1-His were performed as follows. Macrocyclic compound inhibitors were pre-incubated with PD-L1-His (10 nM final) for 60 minutes in 4 ?l of assay buffer followed by addition of biotinylated Compound No. 71 (0.5 nM final) in 1 ?l of assay buffer. Binding was allowed to equilibrate for 30 minutes followed by addition of europium crypated labeled Streptavidin (2.5 ?M final) and APC-labeled anti-His (20 nM final) in 5 ?l of HTRF buffer. The reaction was allowed to equilibrate for 30 m and signal (665 nm/620 nm ratio) was obtained using an EnVision fluorometer.",B,27038546,7.259637311
CHEMBL5935179,0.064,nM,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCCNS(C)(=O)=O)c(OC)n4)c3Cl)c2Cl)cnc1CNCCNS(C)(=O)=O,IC50,=,CHEMBL5727827,"Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28037165,10.19382003
CHEMBL5935637,0.064,nM,COc1nc(-c2cccc(-c3cccc4c3CC[C@@H]4Nc3nc(OC)c(CNCC(=O)O)nc3C(F)(F)F)c2Cl)ccc1CNC[C@@H]1CCC(=O)N1,IC50,=,CHEMBL5727946,"PD-1/PD-L1 & CTLA/CD80 Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 ?g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28103597,10.19382003
CHEMBL5935663,0.414,nM,COc1nc(-c2cccc(-c3cccc(-c4cnc(CNCCCN5CCCS5(=O)=O)c(OC)n4)c3Cl)c2Cl)cnc1CNCCCN1CCCS1(=O)=O,IC50,=,CHEMBL5727827,"Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28037150,9.382999659
CHEMBL5935775,815,nM,COC(=O)c1cccc(-c2cccc(/C=C/c3cc(OC)c(CNC(C)(CO)C(=O)O)c(OC)c3)c2C)c1,IC50,=,CHEMBL5728605,"Homogeneous Time-Resolved Fluorescence (HTRF) Binding Assay: 1. The compound was formulated to 10 concentrations with a 3-fold gradient with 100% DMSO.2. The solution of the compound in DMSO was added to Dilute Buffer, mixed thoroughly, then transferred to a 96-well plate.3. PD-L1 was diluted with Dilute Buffer, then added to the above 96-well plate.4. PD-1 was diluted with Dilute Buffer and added to the above 96-well plate, which was then incubated at room temperature for 30 minutes.5. A portion of anti-tag1-Eu and a portion of anti-tag2-XL665 were added to Detection Buffer, mixed thoroughly and transferred to the above 96-well plate.6. The mixture in the above 96-well plate was incubated at room temperature for 1 to 24 hours.7. HTRF values were read with Envision.",B,28432880,6.088842391
CHEMBL5935854,0.096,nM,COCCNCc1cnc(C(=O)Nc2cccc(-c3cccc(NC(=O)c4cc(C)c(CNCCOC)cn4)c3C)c2C)cc1C,IC50,=,CHEMBL5729358,"PD1-PDL1 HTRF Binding Activity Test: The effect of compounds and positive compounds of the examples of the present invention on the interaction between PD-1 and PD-L1 was determined by the PD-1/PD-L1 binding assay kit from Cisbio (#64ICP01PEG or 64ICP01PEH). The detailed experimental process was as follows:1. Pre-diluted compound solution, 4 ?L of Tag1-PD-L1 and 4 ?L of Tag2-PD1 were added to each well of a 384-well plate;2. After the mixture was incubated at room temperature for 15 min, 5 ?L of anti-Tag1-Eu3+ antibody and 5 ?L of anti-Tag2-XL665 antibody were then added;3. After incubated for 2 hrs at room temperature or overnight at 4? C., plates were read on Envision of Pelkin Elmer; and readings at 665 nm and 620 nm were recorded, and the ratio of the two readings was taken as a reading for each well;4. The reading of each well after compound treatment was compared with the reading of DMSO treated wells to obtain the percent inhibition of the compound; and5. IC50 values of compounds and positive compounds of the examples of the present invention were determined by non-linear regression analysis of percent inhibition at different compound concentrations.",B,28820861,10.01772877
CHEMBL5936354,0.064,nM,COc1nc(-c2cccc(-c3cccc4c3CC[C@@H]4Oc3nc(OC)c(CN4CCC[C@H]4C(=O)O)cc3C(F)(F)F)c2Cl)ccc1CNC[C@@H]1CCC(=O)N1,IC50,=,CHEMBL5727946,"PD-1/PD-L1 & CTLA/CD80 Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 ?g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28103618,10.19382003
CHEMBL5936355,0.064,nM,CNC(=O)C1CCN(Cc2cc(Cl)c(O[C@H]3CCc4c(-c5cccc(-c6ccc(CNC[C@@H]7CCC(=O)N7)c(OC)n6)c5Cl)cccc43)nc2OC)C1,IC50,=,CHEMBL5727946,"PD-1/PD-L1 & CTLA/CD80 Biochemical Protein-Protein Interaction Assay: Compounds were tested in biochemical protein-protein interaction assays to determine if they can specifically block the interaction between the extracellular domains of PD-1/PD-L1 or CTLA/CD80. Binding of the protein pairs is measured using a bead based Amplified Luminescent Proximity Homogeneous Assay (ALPHA) platform. Binding of each protein pair results in proximity of the donor and acceptor beads which leads to an increase in ALPHA signal. Disruption of the protein-protein interaction with a test compound results in a decrease in ALPHA signal. Assays are performed in 25 mM Hepes (pH 7.4), 150 mM NaCl, 3.4 mM EDTA, 0.005% Tween 20, and 0.01% BSA. Final protein concentration in the assays were 0.3 nM (His tagged PD-L1), 2.5 nM (biotinylated Fc-PD-1), 1 nM (His tagged CTLA4) and 1 nM (biotinylated CD80). After an assay reaction time of 60 minutes at 25? C., binding was measured with addition of 20 ?g/mL ALPHA assay acceptor beads (anti-His coated) and 20 ?g/mL ALPHA assay donor beads (streptavidin coated). IC50 values were calculated from the fit of the dose-response curves to a four-parameter equation.",B,28103867,10.19382003
